DATE,HE01,HE02,HE03,HE04,HE05,HE06,HE07,HE08,HE09,HE10,HE11,HE12,HE13,HE14,HE15,HE16,HE17,HE18,HE19,HE20,HE21,HE22,HE23,HE24
10/16/2015,433.473,327.581,429.642,417.425,347.821,433.012,501.952,513.021,522.412,455.374,409.852,433.741,388.111,375.083,348.441,379.293,351.341,415.301,390.121,499.52,531.924,535.679,496.279,399.695
11/4/2016,460.943,545.476,602.674,662.525,633.605,557.839,551.156,536.739,454.363,416.075,410.405,405.346,379.945,375.432,387.335,378.658,276.718,216.986,268.631,356.25,425.176,450.031,409.241,399.763
10/20/2016,276.643,365.322,393.789,421.244,495.842,487.301,446.844,444.378,478.755,486.857,431.506,349.356,278.311,300.011,366.116,439.187,496.728,538.727,608.419,668.326,509.674,391.545,408.946,399.95
12/7/2014,674.7,643.838,651.675,660.744,654.342,600.629,556.449,562.324,530.109,487.183,439.206,441.903,413.139,360.789,304.952,292.462,271.181,287.088,308.721,324.228,380.792,355.144,443.825,400.413
6/26/2016,351.945,300.615,290.166,276.687,275.044,269.385,237.415,183.045,91.534,73.587,74.735,97.374,122.397,144.135,163.158,180.979,197.02,223.467,230.595,236.153,327.668,378.618,388.026,401.567
5/20/2016,60.552,59.484,53.557,63.55,115.232,135.637,127.112,85.303,57.712,67.838,84.318,62.562,70.055,59.149,67.731,68.376,87.249,123.205,158.183,180.927,191.591,238.417,340.227,402.005
5/11/2015,359.613,349.165,319.106,301.95,278.733,272.511,260.607,171.597,113.319,104.303,128.565,133.838,144.723,160.996,173.167,198.768,213.209,201.488,211.776,261.763,372.027,408.532,430.074,403.609
9/30/2015,173.947,128.813,143.352,144.541,264.262,309.53,354.52,416.899,426.726,434.417,430.619,413.324,393.389,395.135,387.84,383.556,395.88,441.674,468.327,451.768,451.223,434.025,434.388,403.698
2/24/2016,71.739,57.057,57.985,59.782,59.046,66.989,150.813,277.202,441.846,498.014,555.397,574.985,680.808,748.858,777.368,763.988,770.621,687.67,458.61,458.839,483.201,500.672,507.945,403.984
1/13/2015,420.824,381.307,338.452,297.327,292.683,248.5,224.556,216.743,187.731,123.068,80.799,93.604,87.586,82.866,79.718,68.019,48.703,75.071,115.016,157.56,224.478,299.741,372.818,404.128
1/11/2015,480.295,356.617,263.843,309.068,335.684,353.292,368.279,456.825,562.551,555.448,482.611,437.218,423.406,369.34,372.265,354.167,427.252,607.513,400.015,392.985,437.405,430.802,389.631,404.736
8/5/2016,291.755,304.501,308.404,313.223,309.481,271.695,248.472,217.222,142.631,129.067,93.126,84.488,74.379,91.348,116.436,129.132,130.102,159.383,215.405,246.923,285.071,341.269,395.036,404.81
9/5/2016,28.411,26.183,13.822,11.114,10.723,6.667,2.976,11.191,25.315,16.879,11.633,10.168,13.519,20.786,41.565,54.991,80.917,113.323,145.244,157.049,211.151,239.961,309.267,405.512
12/25/2013,429.375,409.794,400.1,314.919,200.862,130.267,113.484,56.761,26.081,12.837,2.873,32.32,56.324,60.168,113.43,166.369,291.383,400.699,487.306,551.434,471.837,457.093,445.218,409.146
8/30/2014,571.598,562.395,508.015,505.948,479.361,424.178,417.181,417.966,371.024,297.347,225.091,177.352,168.376,179.22,176.434,199.091,176.027,197.808,282.585,405.912,469.625,464.304,433.706,410.486
11/11/2014,753.901,719.837,667.91,625.287,593.908,592.938,568.756,558.05,490.326,364.726,298.896,243.277,204.49,248.619,318.549,353.206,400.639,506.645,680.356,533.082,506.748,504.783,402.328,410.669
10/1/2015,349.747,325.905,359.67,356.868,373.616,356.152,337.313,323.094,287.587,250.087,209.066,210.491,220.249,206.603,208.122,208.828,225.23,294.212,325.093,385.369,450.789,464.193,440.77,410.891
10/11/2013,281.786,260.514,275.216,255.668,207.686,160.411,186.759,205.407,246.113,199.907,160.266,132.341,131.699,139.447,118.29,90.814,103.254,107.611,128.711,128.675,175.648,300.767,425.213,411.541
6/21/2015,201.067,144.18,174.92,238.371,374.331,485.847,497.928,581.721,594.091,420.406,410.155,292.149,279.988,271.202,398.209,454.05,456.375,486.71,418.332,409.762,376.774,347.641,362.649,411.812
9/1/2014,235.541,197.843,148.751,134.06,93.483,68.942,41.621,30.485,27.387,24.605,31.661,52.027,100.482,134.817,162.76,143.4,126.498,120.904,86.435,148.946,234.939,265.013,320.426,412.325
1/2/2014,230.932,214.242,172.832,146.789,108.18,72.169,55.236,59.126,94.833,145.029,135.936,92.247,149.215,178.701,121.501,76.193,88.907,83.379,43.077,43.91,71.221,196.783,304.452,413.109
11/6/2015,300.294,344.26,375.148,380.059,395.236,393.611,490.615,517.599,538.352,571.787,622.611,639.338,725.55,708.265,684.07,605.472,529.451,470.191,503.915,497.156,538.082,522.753,432.42,413.168
10/31/2015,89.928,107.973,82.518,15.853,11.071,6.141,5.811,8.591,28.755,55.562,119.205,116.213,122.525,84.175,95.218,146.538,120.991,138.077,191.306,286.288,360.148,420.536,486.09,414.256
3/10/2016,319.454,281.986,229.8,230.257,238.919,296.158,307.35,348.882,406.872,379.972,391.054,436.901,522.019,562.118,530.369,497.002,391.02,460.292,478.222,422.208,349.573,336.338,359.81,415.548
12/11/2015,535.872,523.731,528.371,613.648,683.086,601.239,442.337,434.794,433.586,427.969,450.973,496.614,493.407,534.902,547.459,551.45,497.456,472.98,471.055,422.85,439.091,419.916,387.677,416.012
4/6/2014,588.663,580.023,570.572,529.875,475.682,446.793,401.534,328.963,203.077,128.497,75.305,23.048,8.818,13.043,21.602,23.28,29.464,65.6,83.547,115.66,285.948,354.86,377.731,417.682
10/17/2014,291.113,321.035,327.649,370.513,361.883,303.661,341.134,345.214,317.967,329.022,389.507,418.323,383.941,388.954,321.519,317.816,339.003,381.004,423.274,430.293,472.652,492.598,494.545,418.157
3/26/2014,429.882,414.565,579.75,618.431,660.647,716.177,811.172,831.797,855.528,908.068,943.8,945.818,929.84,931.328,942.412,952.091,970.522,927.111,883.211,769.989,688.859,622.663,515.371,418.233
12/18/2014,819.479,847.427,812.495,841.121,868.044,852.351,852.379,837.023,743.654,645.926,595.251,582.925,610.559,565.572,569.381,524.696,584.291,604.315,615.407,627.316,579.226,479.587,446.682,420.077
4/20/2015,1000.156,971.926,872.542,866.493,942.231,871.713,763.37,666.793,600.151,532.993,414.414,305.317,293.381,373.95,386.354,400.477,384.999,356.32,328.391,522.127,563.554,492.32,467.746,420.467
8/12/2014,702.323,697.326,694.809,732.041,722.27,709.736,690.72,671.927,647.804,576.595,529.442,505.753,462.923,448.881,472.725,466.837,476.929,576.155,576.644,482.108,386.363,409.958,383.574,420.753
5/7/2014,219.204,271.212,358.864,384.108,405.213,428.972,438.752,421.29,393.216,117.312,282.772,260.644,171.466,129.999,154.306,189.04,162.91,203.229,181.901,280.273,378.445,407.082,424.951,421.509
10/20/2015,790.295,808.133,737.71,733.675,756.391,774.036,763.443,765.826,712.063,675.716,588.043,456.465,403.328,371.247,354.376,315.317,281.395,264.108,325.289,419.704,445.363,396.02,406.461,422.787
5/12/2016,12.402,27.675,32.009,18.491,20.6,13.259,21.883,36.022,63.786,76.708,77.047,94.016,137.707,180.819,224.66,208.994,167.453,147.882,164.408,217.695,275.253,331.465,376.343,423.93
10/25/2013,633.944,562.938,552.672,547.496,508.297,491.669,457.855,472.389,435.097,398.843,365.355,415.342,424.013,405.086,369.696,345.193,370.496,365.292,337.962,343.74,433.135,426.327,391.728,424.539
11/1/2016,333.085,430.393,564.848,651.448,623.107,592.382,600.658,621.088,580.6,478.853,344.543,311.676,259.008,230.817,253.085,314.997,383.877,477.411,561.39,550.12,508.074,470.215,409.82,425.111
1/13/2016,934.105,919.537,894.363,894.934,865.454,789.929,829.408,856.858,775.874,590.476,557.003,462.061,403.961,320.066,282.324,331.492,307.465,283.015,321.693,288.815,335.857,368.535,386.631,426.972
7/21/2016,15.731,15.38,20.808,35.789,50.034,60.002,50.842,56.656,21.46,4.297,15.42,16.519,11.995,12.892,35.808,40.913,29.725,50.673,65.856,111.185,197.577,259.412,325.699,427.77
7/31/2015,383.32,476.778,458.728,413.432,387.768,263.691,236.678,166.327,81.781,31.318,39.754,74.909,91.168,86.035,97.533,114.14,140.639,160.928,205.159,206.556,257.844,333.284,417.433,429.25
4/24/2015,764.905,751.567,723.954,732.308,730.998,785.038,764.615,758.584,796.112,821.551,859.489,859.777,869.375,908.778,916.033,913.259,892.166,877.24,845.488,737.48,578.577,603.916,547.585,430.081
7/14/2016,360.203,370.083,362.902,346.767,227.497,169.326,242.204,303.602,381.648,459.399,498.59,409.974,326.45,352.819,368.247,417.904,396.984,373.303,339.142,268.944,197.487,273.087,384.919,431.506
2/25/2014,513.037,449.715,330.129,313.244,257.49,253.371,202.801,157.693,141.544,190.614,358.336,445.219,463.132,468.146,474.406,452.447,400.69,323.378,317.008,300.621,321.933,383.992,409.135,431.853
11/30/2015,412.07,433.647,478.848,497.676,524.126,578.716,566.647,600.903,571.807,532.195,431.467,384.161,338.82,275.128,252.575,236.443,263.931,339.294,370.58,399.617,414.028,425.154,405.771,433.152
2/28/2015,348.593,417.719,455.697,360.259,326.638,247.363,143.125,97.839,41.539,6.815,-3.059,-7.144,-3.317,-2.998,-0.788,-1.851,-3.995,5.341,42.455,104.483,186.702,242.023,342.221,433.439
2/3/2015,784.415,683.682,629.439,479.54,421.443,427.254,445.503,410.73,404.927,389.22,396.785,471.434,380.151,285.256,267.831,210.489,167.91,126.288,182.071,269.62,348.644,408.509,465.913,434.216
3/2/2014,577.412,435.07,409.207,333.964,286.22,229.462,209.228,187.306,171.131,130.47,76.434,42.261,39.15,57.704,63.447,101.406,125.93,139.043,122.362,173.582,192.678,210.906,309.072,435.792
6/18/2015,112.566,139.387,191.595,183.332,164.132,163.654,204.218,231.11,206.636,197.878,211.071,225.421,233.352,239.218,256.83,234.318,255.259,225.04,148.291,161.866,183.557,215.973,299.281,439.226
3/25/2016,593.725,654.516,595.899,573.132,656.124,592.411,576.485,475.821,496.635,535.93,622.421,601.558,590.224,689.41,657.642,627.696,594.167,604.057,599.053,598.097,520.411,546.291,526.32,439.856
3/16/2015,600.04,572.751,560.113,570.417,554.758,447.109,384.029,381.385,420.131,437.261,434.173,436.789,399.027,376.274,393.833,413.87,482.153,542.632,328.09,397.279,571.538,516.046,505.538,440.054
9/10/2013,437.727,453.403,466.579,508.922,489.141,478.23,490.455,493.076,412.905,310.153,297.783,215.487,232.536,243.987,247.174,251.804,226.471,177.894,147.37,221.949,321.325,382.564,413.519,442.228
11/22/2015,784.189,844.525,786.572,716.233,650.373,558.238,477.031,395.841,360.022,365.207,378.675,353.111,268.022,229.447,216.862,298.1,404.25,446.473,474.951,460.47,461.942,514.503,547.928,443.197
11/2/2016,456.002,455.462,488.834,511.067,505.165,469.541,494.34,495.338,454.468,320.886,196.846,132.38,138.177,182.204,189.594,201.439,185.193,172.323,204.786,281.599,354.524,397.957,393.278,443.912
11/13/2014,299.361,233.667,164.354,129.543,111.34,74.095,88.755,72.835,53.283,44.286,9.52,11.429,37.909,50.287,55.244,108.09,144.891,226.74,277.246,294.282,371.242,397.296,424.951,444.036
9/9/2013,249.202,243.018,235.185,233.499,218.952,177.839,287.467,391.725,330.904,298.148,289.24,277.454,179.343,152.388,110.733,140.827,203.692,297.4,343.78,396.276,432.274,445.625,449.645,444.84
5/29/2015,194.22,226.578,244.698,261.608,296.614,316.83,301.123,272.688,249.964,230.867,191.581,137.1,131.232,141.68,156.462,155.48,151.3,140.567,154.303,176.812,310.652,389.147,414.868,445.975
6/23/2014,150.567,167.566,177.889,161.19,153.983,189.134,166.563,132.086,98.727,144.16,167.234,170.007,204.061,218.748,245.162,259.87,266.218,304.182,291.338,305.512,379.103,416.259,440.103,447.613
12/9/2015,145.49,189.921,216.578,244.714,191.973,232.05,265.08,288.23,328.411,341.464,301.457,237.509,231.014,255.663,255.976,274.228,310.951,386.358,421.348,441.582,428.488,415.785,430.17,447.721
8/13/2013,103.841,141.807,218.043,286.024,272.52,238.45,208.477,241.781,148.544,137.629,123.006,124.164,138.26,139.916,145.472,239.076,261.697,322.565,415.692,401.301,433.397,516.587,474.122,447.886
6/23/2015,570.035,645.032,711.47,774.289,763.73,717.965,681.329,694.419,652.516,600.966,652.175,655.862,668.456,598.385,532.911,561.722,458.353,438.09,486.846,640.01,677.703,489.645,433.226,449.418
2/11/2016,836.733,796.508,742.161,708.266,695.653,719.808,779.432,808.456,833.166,872.815,909.951,915.697,852.213,860.16,879.789,886.661,860.845,802.92,759.976,748.138,679.501,638.319,559.287,449.788
12/30/2014,124.181,134.045,187.892,208.755,227.948,206.816,199.9,199.654,154.948,123.229,147.056,153.448,173.073,233.08,291.267,267.644,195.526,140.282,200.743,239.347,307.269,365.765,411.159,450.161
11/27/2014,220.481,193.574,183.731,176.982,148.525,147.498,131.244,98.252,114.611,115.92,111.62,120.635,166.864,229.222,219.137,196.228,182.644,301.538,416.899,469.957,412.61,378.67,403.867,452.727
10/21/2015,421.283,404.39,394.067,372.87,330.416,344.73,373.652,305.888,191.411,73.029,38.272,42.747,20.383,24.086,49.768,52.912,60.897,79.163,109.511,204.906,251.688,334.417,409.597,453.231
9/8/2016,256.252,337.575,367.031,307.621,267.043,278.126,246.488,237.64,207.357,170.001,141.356,142.862,159.012,215.025,289.313,360.788,353.958,309.668,256.033,311.443,410.138,422.946,455.199,454.239
6/22/2015,389.121,364.742,344.968,324.77,322.27,289.715,252.235,172.645,107.393,93.276,76.272,49.869,27.463,90.288,143.363,116.962,90.002,69.583,56.421,97.425,150.738,254.527,362.812,454.589
4/12/2015,279.369,284.507,292.938,320.993,334.313,319.198,225.08,147.653,63.314,27.772,16.296,20.676,16.003,18.36,26.222,37.125,49.699,68.185,105.548,158.428,276.131,400.57,449.09,455.015
1/12/2015,415.545,396.973,401.735,411.113,415.296,409.802,376.97,354.506,328.336,287.827,240.943,197.973,147.081,145.588,152.913,144.697,165.974,225.89,366.995,362.277,435.786,485.15,527.878,457.525
10/26/2016,122.951,110.888,113.419,108.513,105.416,111.205,106.701,114.788,101.989,71.792,92.565,92.399,54.983,41.853,34.435,28.249,42.236,63.864,94.871,187.883,295.149,371.393,423.864,461.94
2/3/2016,1002.481,975.865,965.124,966.806,947.943,981.513,979.853,948.866,978.887,777.993,710.08,743.349,750.612,771.774,735.317,661.204,574.674,557.807,574.896,575.73,554.76,542.845,508.145,462.57
3/22/2015,778.631,740.615,753.879,782.182,754.747,744.772,703.949,695.405,623.958,540.98,479.809,430.471,447.298,531.469,540.755,541.072,550.423,559.301,579.075,503.348,418.367,440.889,414.526,463.254
3/7/2016,478.995,574.172,612.33,579.616,679.064,755.482,767.28,747.731,705.031,619.694,572.888,539.609,540.321,517.763,489.185,464.286,432.587,329.414,335.165,403.72,510.777,499.417,461.123,465.144
4/8/2014,727.155,677.033,594.633,539.82,623.289,679.54,731.024,778.184,780.302,840.29,877.672,863.089,849.81,844.679,823.639,796.988,770.06,684.59,537.148,370.61,306.005,327.696,381.55,466.66
9/24/2014,148.246,203.459,325.123,420.21,443.488,479.036,489.077,480.127,414.263,403.941,456.627,414.764,380.429,382.651,368.03,292.422,238.198,234.57,238.181,278.217,373.388,424.125,488.056,466.847
11/27/2015,654.201,613.001,580.98,558.857,577.065,576.309,610.335,656.593,624.903,559.027,413.952,342.285,402.777,402.834,332.799,287.133,272.079,320.965,356.869,439.795,498.46,464.795,446.176,467.201
6/1/2014,205.728,180.307,170.079,164.929,198.264,205.087,182.365,144.037,92.514,79.112,95.561,109.884,127.505,126.518,132.414,129.084,126.73,160.329,220.311,270.63,311.057,410.708,451.791,467.706
2/22/2016,198.656,160.198,171.584,176.73,143.336,138.894,115.514,71.485,24.959,10.688,16.404,15.628,17.603,22.986,29.768,21.622,19.237,67.603,116.049,166.953,217.85,359.076,425.898,467.988
1/22/2016,260.253,243.866,225.709,147.349,101.477,85.211,106.229,210.068,244.769,231.47,235.28,253.922,275.294,224.113,170.932,197.321,273.726,309.107,364.652,403.158,472.093,526.057,505.214,470.666
1/23/2014,265.152,254.653,213.093,226.393,223.664,173.553,158.028,198.663,196.228,213.395,298.932,337.7,415.627,457.353,486.474,509.941,518.714,499.675,522.226,607.271,666.016,655.42,581.321,471.091
10/13/2015,449.816,489.943,497.917,470.011,469.018,354.897,327.078,314.396,320.515,294.278,314.156,316.149,303.712,291.796,350.794,378.606,355.716,391.603,401.49,393.361,457.233,476.996,493.721,473.735
11/24/2013,969.056,967.403,969.308,973.233,957.525,961.026,945.287,909.578,918.961,914.695,869.568,854.108,845.921,828.655,803.827,757.759,732.454,736.257,746.038,753.2,723.535,628.899,580.509,473.931
10/11/2015,154.315,215.307,253.47,325.229,413.048,474.587,472.416,415.574,354.626,283.703,175.641,94.304,69.453,79.919,86.172,100.35,100.446,110.688,153.63,284.732,350.045,411.993,430.858,475.079
5/25/2015,336.745,354.159,350.013,332.038,316.63,308.528,297.623,251.912,197.493,122.867,90.166,77.903,134.206,213.671,267.433,288.711,267.394,299.029,282.374,250.903,318.152,391.625,440,475.249
10/1/2013,139.111,150.368,166.274,166.523,213.945,245.687,271.789,268.767,162.645,102.572,77.669,100.311,125.702,149.923,189.343,226.727,225.597,203.926,186.028,236.877,289.658,330.47,387.96,476.966
9/20/2013,164.24,149.321,145.47,118.066,88.442,108.811,79.522,71.92,53.109,32.385,44.53,71.682,66.972,61.761,85.484,116.802,145.967,204.318,240.983,369.576,454.442,471.376,463.216,477.378
5/27/2014,426.48,490.313,511.141,520.779,531.525,507.033,466.83,381.353,269.198,195.311,159.871,115.548,130.806,197.048,240.567,288.254,401.127,338.654,299.916,326.581,392.505,441.187,386.779,478.107
3/1/2015,416.833,380.184,421.486,400.871,393.992,324.749,375.146,512.595,546.25,497.179,439.855,358.997,358.356,386.213,413.966,336.627,311.762,331.453,348.867,379.453,421.963,442.703,438.272,479.41
8/20/2016,51.484,63.454,90.435,97.291,93.115,77.474,79.324,75.413,26.383,7.511,9.212,30.851,103.411,186.446,215.845,275.192,299.812,332.036,325.845,358.696,392.178,410.198,448.181,480.112
12/1/2015,454.167,459.835,469.962,491.207,504.756,571.216,618.581,639.555,660.634,696.008,659.198,591.575,683.297,573.903,520.148,363.277,319.954,366.878,459.293,442.046,483.413,493.291,463.782,480.703
4/3/2014,211.272,208.69,156.144,138.896,134.063,198.772,233.984,249.293,212.255,149.56,154.373,136.382,108.45,160.929,168.592,205.622,256.58,356.044,269.648,280.376,395.449,425.443,463.732,480.965
2/17/2015,136.39,84.064,46.196,12.305,7.681,12.955,32.89,64.242,92.194,148.826,149.426,159.291,145.059,206.219,215.329,216.09,224.274,198.717,188.723,203.043,282.866,383.11,426.211,481.168
10/15/2013,21.886,33.224,52.142,78.339,96.949,88.113,89.623,75.123,63.946,75.526,86.274,73.553,86.21,91.687,78.412,95.9,110.398,124.684,205.201,315.198,380.79,478.521,481.039,481.817
10/11/2016,163.567,110.453,93.861,138.804,156.484,187.007,206.092,200.584,173.973,124.257,91.441,57.066,46.099,51.21,81.281,106.785,103.844,165.636,322.333,445.57,280.358,378.767,482.358,481.899
6/5/2016,278.654,345.401,406.233,462.071,408.44,336.687,317.895,310.496,270.393,261.055,263.321,309.669,319.437,354.364,322.166,323.671,300.471,267.459,293.324,280.32,348.057,401.694,447.088,482.022
4/20/2014,181.566,165.565,171.951,179.968,216.625,288.042,363.014,396.954,321.383,204.142,121.019,129.495,136.896,146.694,141.47,124.51,109.453,124.634,162.995,236.115,375.309,472.276,484.668,482.833
3/26/2015,372.629,411.366,428.89,413.664,421.565,332.272,270.881,230.975,286.116,402.711,448.025,506.584,534.966,422.164,378.745,409.123,375.41,497.093,523.886,557.653,518.973,408.615,459.313,485.223
